protocol_id,elem_id,segmentation,comments,text,link,subset
prot-1923--fk--14,i-112AvsKQgK8JZjMZjrdFvS,,,"Den, som godkänner 1 $ i det av första lagutskottet i utlåtande nr 6 tillstyrkta lagförslaget, röstar",https://betalab.kb.se/prot-1923--fk--14/prot_1923__fk__14-075.jp2/_view,prot-1923--fk
prot-1923--fk--25,i-198ZcxaEi58W5aQxhTBi1,,,Nr 25.,https://betalab.kb.se/prot-1923--fk--25/prot_1923__fk__25-018.jp2/_view,prot-1923--fk
prot-1923--ak--37,i-138kSp8fQsGQ9u9DMQGid,,,"Utskottet hemställde, att riksdagen måtte, med bifall till före-",https://betalab.kb.se/prot-1923--ak--37/prot_1923__ak__37-031.jp2/_view,prot-1923--ak
prot-1923--ak--16,i-14Co1usLSNhUT3qDXnMJv,,,Nr 16.,https://betalab.kb.se/prot-1923--ak--16/prot_1923__ak__16-055.jp2/_view,prot-1923--ak
prot-1923--ak--38,i-19DXcsF3gFX2CPoNbTTeh,,,"Fredagen ' den 18 maj, f. in. 73 Nr 388,",https://betalab.kb.se/prot-1923--ak--38/prot_1923__ak__38-072.jp2/_view,prot-1923--ak
prot-1924--fk--36,i-18fmBP5xJAfUpNw9QusKf,,,Ang lönetillä,https://betalab.kb.se/prot-1924--fk--36/prot_1924__fk__36-061.jp2/_view,prot-1924--fk
prot-1924--fk--36,i-1D6VLHk6bQzZvNbriBrY4,,,Ang. ändring i förordningen om automobil-,https://betalab.kb.se/prot-1924--fk--36/prot_1924__fk__36-034.jp2/_view,prot-1924--fk
prot-1924--fk--13,i-1EQGJDa3HsV7LL3hJQ8s1,,,"När kärl, som innehåller maltdryck, är försett med etikett, skall klassbeteckningen vara på tydligt framträdande sätt anbragt före den övriga texten å etiketten.",https://betalab.kb.se/prot-1924--fk--13/prot_1924__fk__13-001.jp2/_view,prot-1924--fk
prot-1924--ak--45,i-12wLJjZXNJAwewpTxp4S7,,,"nr 1i B, angående regleringen för budgetåret 1924—1925 av utgifterna under riksstatens elfte huvudtitel, innefattande anslagen till pensionsoch indragningsstaterna;",https://betalab.kb.se/prot-1924--ak--45/prot_1924__ak__45-024.jp2/_view,prot-1924--ak
prot-1924--ak--42,i-13bVXijUK7Ffk4d5WjUtg,,,"Man säger, att saken 'skall ordnas på annat sätt. Ja, det kan man säga, men hur skall det då gå till? Ingen människa kan säga, hur det skall gå till. Det troliga är, att denne man får göra konkurs. Att driva in dessa medel, så långt man kan, från dessa underordnade tjänstemän anser jag icke vara riktigt.",https://betalab.kb.se/prot-1924--ak--42/prot_1924__ak__42-036.jp2/_view,prot-1924--ak
prot-1924--ak--43,i-15aEUfbJiMgpzffwDftBT,,,Herr Lindkvist i Halmstad:,https://betalab.kb.se/prot-1924--ak--43/prot_1924__ak__43-007.jp2/_view,prot-1924--ak
prot-1925--fk--16,i-112ZJUvw6bQQ5dMzL3jaTK,,,Nr 16.,https://betalab.kb.se/prot-1925--fk--16/prot_1925__fk__16-020.jp2/_view,prot-1925--fk
prot-1925--fk--19,i-1LuBTfGDhCvyFnanv5hRJ,,,"Föredrogs ånyo och företogs punktvis till avgörande statsutskottets utlåtande nr 8, angående regleringen'för budgetåret 1925—1926 av utgifterna under riksstatens åttonde huvudtitel, innefattande anslagen till ecklesiastikdepartementet.",https://betalab.kb.se/prot-1925--fk--19/prot_1925__fk__19-005.jp2/_view,prot-1925--fk
prot-1925--fk--7,i-1U9xYqhjnseihfoYLrueK,,,"dels ock till riksdagens förordnande, nr 15, för revisionssekreteraren m. m. E. G. Geijer att vara riksdagens justitieombudsman.",https://betalab.kb.se/prot-1925--fk--7/prot_1925__fk__7-003.jp2/_view,prot-1925--fk
prot-1925--ak--41,i-112LXEgEsror1naQarzqR4,,,"i Stockholms, Malmöhus samt Göteborgs och Bohus län.......... 3,500 kronor 1 Gotlands län......sseossesrseereererserrrrrsr sr rss esse s rss sea 1,500 =» 1 ÖVIIgA läDsssseeeseeerereeeeseerere ere ere rr rr r rer sr sr rese es ss sa 2,500 »",https://betalab.kb.se/prot-1925--ak--41/prot_1925__ak__41-087.jp2/_view,prot-1925--ak
prot-1925--ak--42,i-1CV1iC2X9J93cojSRFwwt,,,"Hyste utskottet den uppfattningen att polisverksamheten bleve mycket bättre genom inrättande av stora distrikt, så skulle jag kunna förstå utskottets mening med den stora skillnaden i statsbidragens storlek, men om herrarna granska utskottsutlåtandet, sidan 7, sista stycket, så heter det där: »I ett synnerligen stort antal fall torde på den egentliga landsbygden, där polisverksamheten väsentligen måste bestå av indrivningsarbete, denna polisverksamhet bättre och billigare kunna ombesörjas av befattningshavare av de nuvarande fjärdingsmännens typ, vilka hava befattningen såsom en bisyssla vid sidan av annan verksamhet. De stora tjänstgöringsområden, som ett genomförande av förslaget skulle medföra, skulle också sannolikt draga med sig olägenheter i olika avseenden.»",https://betalab.kb.se/prot-1925--ak--42/prot_1925__ak__42-067.jp2/_view,prot-1925--ak
prot-1925--ak--37,i-1DTgixu1uQJtZmTd7mrCZ,,,Fredagen den 22 maj. 25,https://betalab.kb.se/prot-1925--ak--37/prot_1925__ak__37-024.jp2/_view,prot-1925--ak
prot-1926--fk--9,i-118hwi34mz4GPhFDs9XFp,,,Nr 9.,https://betalab.kb.se/prot-1926--fk--9/prot_1926__fk__9-009.jp2/_view,prot-1926--fk
prot-1926--fk--3,i-17Tn9jAj5nFLbBAcCzT81,,,Nr 8.,https://betalab.kb.se/prot-1926--fk--3/prot_1926__fk__3-046.jp2/_view,prot-1926--fk
prot-1926--fk--35,i-19eMHxXwwvuBsfmTAY8wJ,,,av postsparbankens inlåningsrätt.,https://betalab.kb.se/prot-1926--fk--35/prot_1926__fk__35-104.jp2/_view,prot-1926--fk
prot-1926--ak--42,i-14MBLrrdniV6DiQyf8K5Y,,,"Är 1926 den 27 maj sammanträdde kamrarnas valmän för att jämlikt $$ 71 och 73 riksdagsordningen utse dels fullmäktige i riksgäldskontoret efter greve J. G. Lagerbjelke och herr H. M. Bäckström, vilka voro i tur att avgå, dels ock suppleanter för fullmäktige i nämnda kontor; och befunnos efter valens slut hava blivit utsedda till",https://betalab.kb.se/prot-1926--ak--42/prot_1926__ak__42-000.jp2/_view,prot-1926--ak
prot-1926--ak--24,i-17s4ZQYB51aJYXEyxC89n,,,"Det har gjorts ett stort nummer av en felaktig uppgift i min motion, där det står talat om en tjänsteman i en mycket hög ställning, vilkens hustru enligt min uppgift åtnjutit tjänstledighet under 471 dagar på fem år, men som allenast haft ledighet under 297 dagar. Anmärkningen är riktig, och jag beklagar att denna felaktighet kommit in i min motion. Vederbörande, i detta fall hennes man, har upplyst mig om, att siffrorna i så måtto voro felaktiga från postdirektionen, som lämnat dem, att den tagit upp siffrorna för fem år, d. v. s.",https://betalab.kb.se/prot-1926--ak--24/prot_1926__ak__24-051.jp2/_view,prot-1926--ak
prot-1926--ak--28,i-18RGGFNK9af315HaqZ5GP,,,"Vidare yttrades ej. Kammaren biföll utskottets hemställan,",https://betalab.kb.se/prot-1926--ak--28/prot_1926__ak__28-066.jp2/_view,prot-1926--ak
prot-1927--fk--15,i-11246JswyCD5Muc18ySf43,,,Nr 15.,https://betalab.kb.se/prot-1927--fk--15/prot_1927__fk__15-007.jp2/_view,prot-1927--fk
prot-1927--fk--38,i-112UgURAzPBD33PaNxUE3U,,,32 Tisdagen den 31 maj f. m.,https://betalab.kb.se/prot-1927--fk--38/prot_1927__fk__38-031.jp2/_view,prot-1927--fk
prot-1927--fk--3,i-15FSrUoMufVb3QJT9cD57,,,man icke i förväg kan beräkna men som naturligtvis i varje framlagd budget,https://betalab.kb.se/prot-1927--fk--3/prot_1927__fk__3-076.jp2/_view,prot-1927--fk
prot-1927--ak--33,i-112Myxr2TEoc7h22go4ci6,,,"Herr andre vice talman, mina damer och herrar! Då man följt behandlingen av den kungl. propositionen i skolfrågan, har man ej kunnat undgå att märka en påtaglig iver att till varje pris få denna fråga med dess många och komplicerade spörsmål löst redan i år. Varpå denna brådska beror, har man svårt att fatta, men kanske är det ej meningen, att vanliga dödliga sköla fatta orsaken därtill. Ecklesiastikministern tycks i varje fall ej vara orsak till denna brådska, ty han förklarade vid ett offentligt möte, att han ej skulle bli förvånad, om en så svår fråga ej utan vidare",https://betalab.kb.se/prot-1927--ak--33/prot_1927__ak__33-019.jp2/_view,prot-1927--ak
prot-1927--ak--15,i-14JTnSTH2JdVfDsJoYqCe,,,Ang. ordensväsendets avskaffande.,https://betalab.kb.se/prot-1927--ak--15/prot_1927__ak__15-043.jp2/_view,prot-1927--ak
prot-1927--ak--29,i-15rH13vNfhsgX1phy8LUB,,,"b) då aktie, lott, andelsbevis eller delaktighetsbevis utan mellangift utbytes mot annan eller andra aktier, lotter, andelsbevis eller delaktighetsbevis i samma bolag och till enahanda eller lägre belopp;",https://betalab.kb.se/prot-1927--ak--29/prot_1927__ak__29-067.jp2/_view,prot-1927--ak
prot-1928--fk--19,i-1C1k7Btkmq2coz979pvZD,,,Lördagen den 17 mars. 35 Nr 19.,https://betalab.kb.se/prot-1928--fk--19/prot_1928__fk__19-034.jp2/_view,prot-1928--fk
prot-1928--fk--32,i-1GW4bRb8vTcyLCh4tzusL,,,"nr 208, i anledning av Kungl. Maj:ts i statsverkspropositionen gjorda fram-",https://betalab.kb.se/prot-1928--fk--32/prot_1928__fk__32-118.jp2/_view,prot-1928--fk
prot-1928--fk--37,i-1Jx3SWrZRuS2pqi25pGEG,,,en psykiatrisk klinik i Lund.,https://betalab.kb.se/prot-1928--fk--37/prot_1928__fk__37-093.jp2/_view,prot-1928--fk
prot-1928--ak--34,i-152Tp6ZubHrikotqYe1qC,,,"av herrar Kvarnegelius, Carl Johansson och Pauli, vilka ansett, att utskottets yttrande beträffande frågan om ökning av musikpersonalen vid Skånska kavalleriregementet bort hava följande lydelse:",https://betalab.kb.se/prot-1928--ak--34/prot_1928__ak__34-051.jp2/_view,prot-1928--ak
prot-1928--ak--19,i-19LhazncCpcyX6wRVJ1H6,,,"Således, utsikten att företaget verkligen en gång skall bli till ekonomiskt gagn för oss är lika med noll. Då ligger det hela så: Är det så nedsättande för oss att definitivt förklara, att vi draga oss tillbaka från denna historia? Jag kan förstå, att för många kan en dylik reträtt kännas ytterst förödmjukande. Men även i andra kristidsföretag har man fått göra stora reträtter. Vi behöva blott se på kreditkassan och vad den kostar.",https://betalab.kb.se/prot-1928--ak--19/prot_1928__ak__19-052.jp2/_view,prot-1928--ak
prot-1928--ak--33,i-1Ao8bKMHvrFfQyfx5ct4b,,,28 Onsdagen den 9 maj.,https://betalab.kb.se/prot-1928--ak--33/prot_1928__ak__33-027.jp2/_view,prot-1928--ak
prot-1929--fk--29,i-165ohrVikEfHt4iEw1Frg,,,"Den första fråga, som reser sig vid behandlingen av dessa motioner, är, om det verkligen kan anses föreligga ett behov av en omorganisation av riksdagsarbetet. I det hänseendet tillåter jag mig framhålla, att utskottet för sin del vitsordat ett sådant behov. Utskottet säger, att det inom riksdagen torde råda en bestämd mening, att i vissa hänseenden riksdagsarbetet behöver omorganiseras. Jag tror också man kan säga, att erfarenheten vitsordat behovet av en omorganisation av riksdagsarbetet. Vi kunna ta ett exempel på detta just ifrån innevarande riksdag, ett exempel, som för kammarens ledamöter torde ådagalägga, hur verkligt behövligt det är, att någonting göres för att få ett bättre arbetssätt.",https://betalab.kb.se/prot-1929--fk--29/prot_1929__fk__29-065.jp2/_view,prot-1929--fk
prot-1929--fk--13,i-19i28cwXeuBAXUuaFSoAz,,,"Herr Dahl påpekade ett par saker angående avskrivningarna i spritcentralen. Jag har också observerat, att förfarandet där hade gått något krokiga vägar. Emellertid kunde jag icke finna av vad monopolutredningen påpekat i den frågan, att det var någon oredlighet med i spelet eller att något blivit tövat från staten.",https://betalab.kb.se/prot-1929--fk--13/prot_1929__fk__13-022.jp2/_view,prot-1929--fk
prot-1929--fk--30,i-1KTmRseBSyckFvzpJU45N,,,"beträffande undervisningen 1 detta ämne, att det inte gick över barnens fattningsförmåga och ej kränkte andra människors övertygelse än deras, som t. ex. tillhöra en viss kyrklig riktning.",https://betalab.kb.se/prot-1929--fk--30/prot_1929__fk__30-012.jp2/_view,prot-1929--fk
prot-1929--ak--35,i-13nr3APkUo3sT3f36w8Wp,,,"Det är bara dessa påpekanden jag har velat göra nu och jag hoppas, att jag icke mera behöver återkomma vid detta tillfälle, i synnerhet som motionären icke har ansett sig i sakens nuvarande läge kunna framställa något yrkande. Det skulle eljest finnas åtskilligt mer att säga i denna debatt, men jag tycker icke det gagnar saken i nuvarande läge.",https://betalab.kb.se/prot-1929--ak--35/prot_1929__ak__35-021.jp2/_view,prot-1929--ak
prot-1929--ak--36,i-16tQktSdBb7V9y8CUQnUj,,,Ja;,https://betalab.kb.se/prot-1929--ak--36/prot_1929__ak__36-103.jp2/_view,prot-1929--ak
prot-1929--ak--5,i-1BrfBfjorDJjoVfLF8TFZ,,,"herr Andersson i Falkenberg, nr 136, om avslag å Kungl. Maj:ts förslag om indragning av Falkenbergs sjömanshus;",https://betalab.kb.se/prot-1929--ak--5/prot_1929__ak__5-003.jp2/_view,prot-1929--ak
prot-1930--fk--19,i-14giR4yS61tG4hrod6G3P,,,"Medan jag är inne på frågan om behovet, vill jag ytterligare understryka, att det är synnerligen viktigt, att vi i detta mycket tunga departement få en man, som inom departementet har den samlade överblicken över och ledningen av det författningsarbete, som där pågår, en man som är föredragande i dessa frågor och närmast under statssekreteraren och expeditionschefen ansvarig för de författningar, som därifrån utfärdas.",https://betalab.kb.se/prot-1930--fk--19/prot_1930__fk__19-041.jp2/_view,prot-1930--fk
prot-1930--fk--33,i-17MwPwTpR7p15Aq5VeFm9,,,"dogmatisk undervisning eller inte. Jag får visserligen medge, att jag inte kan klara upp skillnaden emellan en konfessionell undervisning, som bör finnas, och en dogmatisk, som ej får finnas, ty den egentliga skillnaden emellan konfession och dogm är väl, så vitt jag begriper det, att det ena är latin och det andra grekiska. Man kan inte alldeles taga bort dogmen, om man skall ha en konfession. Jag vill emellertid inte alls lägga tonvikten härpå, ty enligt min mening är undervisningsplanen fullkomligt riktig därutinnan, att den Just lägger tonvikten på det objektiva och historiska meddelandet av de religlösa sanningarna, men där är ju frågan denna: då man enligt den fullkomligt riktiga anvisningen 1 undervisningsplanen skall gå till källorna så äro källorna här tre — bibeln, psalmboken och katekesen. Bibeln är ett uttryck för den äldsta kristendomens lära och den gammaltestamentliga läran; psalmboken och katekesen äro uttryck för den luthersk-evangeliska uppfattningen. Alla tre skola läsas, katekesen som uttryck för Luthers uppfattning, således för den uppfattning, som man egentligen kan säga, att den luthersk-evangeliska kristendomen har, men skillnaden skulle blott vara, att ur bibeln och psalmboken får läraren låta barnen lära sig utantill ett eller annat stycke, men ur katekesen är det förbjudet. För det första får jag då säga, att det är rätt egendomligt, att det här på denna enda punkt i hela undervisningsplanen finnes ett förbud för utanläsning, och för det andra vill jag säga det, att jag icke kan finna någon logisk eller rationell anledning till att göra skillnad mellan psalmboken och katekesen, då det gäller rent konfessionellt eller dogmatiskt innehåll; kan man missbruka det ena, så kan man missbruka det andra.",https://betalab.kb.se/prot-1930--fk--33/prot_1930__fk__33-041.jp2/_view,prot-1930--fk
prot-1930--fk--19,i-19h8HWgSaaA9u3VhVgYAe,,,"TI fråga om denna punkt föreligger ingen skillnad i klämmen för utskottsmajoriteten och reservanterna, av vilka jag utgör en. Skillnaden hänför sig till ett stycke 1 motiveringen och rör frågan, huruvida riksdagen nu skall anslå medel jämväl för stenröjning. Detta anslag är som bekant avsett dels till understöd av nyodling, dels till betesförbättring, och nu är det även föreslaget, att det skall avse ett understöd till stenröjning. Därom äro alla ense, att det under dessa tider är synnerligen önskvärt, att betesförbättring, som utgör ett förbilligande av produktionen av betesgräs, främjas och stödjes från statens sida. Det blir redan mera tveksamt, huruvida man under dessa för jordbrukets ekonomi så brydsamma tider verkligen skall gå in för nyodling. Nyodling är ju redan nu en i förhållande till jordens ekonomiska avkastningsförmåga mycket oviss och — för att inte säga — i de flesta fall förlustbringande affär, och under sådana förhållanden måste man åtminstone vara ganska tveksam.",https://betalab.kb.se/prot-1930--fk--19/prot_1930__fk__19-049.jp2/_view,prot-1930--fk
prot-1930--ak--39,i-12fW5BWh61auVngQgTpp1,,,Herr talman! Jag har tillika med några andra utskottsledamöter reserverat mig mot utskottets avslagsyrkande på Kungl. Maj:ts äskande under denna punkt.,https://betalab.kb.se/prot-1930--ak--39/prot_1930__ak__39-086.jp2/_view,prot-1930--ak
prot-1930--ak--29,i-146L9MdfgEts2mxbKHtjt,,,"Herr förste vice talman! Att döma av den förströdda uppmärksamhet, som kammaren ägnar denna fråga, kan man tro, att önskningarna att stärka regeringsmaktens ställning icke ligga kammaren så vidare varmt om hjärtat. Men det är också möjligt, att denna brist på intresse beror därpå, att kammaren förmodar, att sakens utgång är klar — som Ju också konstitutionsutskottets ärade vice ordförande pessimistiskt lät förmoda i sitt inledningsanförande. Vidare torde denna brist på intresse bero därpå, att samma frågor diskuterades ganska grundligt för två år sedan, då en motion av av liknande art väcktes — enligt min mening på lämpligare tidpunkt. Ty det är självfallet sista riksdagen under en period, som grundlagsfrågor av denna art böra komma till avgörande.",https://betalab.kb.se/prot-1930--ak--29/prot_1930__ak__29-030.jp2/_view,prot-1930--ak
prot-1930--ak--18,i-16dJUpMc3QAxBPXf42e3L,,,"såväl då det gäller anläggning av allmänna vägar och broar som då det gäller vägförbättringar och underhåll. Detta gör, att man inom vägdistrikten har möjlighet att planmässigt ordna sitt arbete på vägväsendets område, och man",https://betalab.kb.se/prot-1930--ak--18/prot_1930__ak__18-057.jp2/_view,prot-1930--ak
prot-1931--fk--34,i-1127TwWwue8R8KUr61ZDc8,,,Lördagen den 9 maj e. m.,https://betalab.kb.se/prot-1931--fk--34/prot_1931__fk__34-066.jp2/_view,prot-1931--fk
prot-1931--fk--18,i-134wyEdfJ3AqL9d5h9sjd,,,"nr 34, i anledning av väckt motion om understöd åt kaptenen G. A. Åström;",https://betalab.kb.se/prot-1931--fk--18/prot_1931__fk__18-032.jp2/_view,prot-1931--fk
